tp_record_share,ke,ki,id_polizza_exp,id_titolo_invio,id_polizza_invio,compagnia_ania,compagnia_exp,agenzia,numero_polizza_cmp,numero_polizza_cmp_delegataria,progressivo,ramo,effetto_titolo,fl_aggiorna_copertura,tipo_titolo_compagnia,tipo_titolo_share,progressivo_titolo,tipo_polizza,frazionamento,stato_share,id_titolo_exp,id_incasso_exp,dt_pag_cliente,numero_foglio_cassa,data_registrazione_fc,data_foglio_cassa,valuta_share,tipo_coass,ns_quota,tipo_premi_delega,netto_totale,diritti_totale,accessori_totale,imponibile_totale,antiracket_totale,ssn_totale,tasse_totale,lordo_totale,provvigioni_totale,provvigioni_acquisto_totale,provvigioni_acquisto_variabile,provvigioni_incasso_totale,collaboratore_1,collaboratore_2,collaboratore_3,collaboratore_4,provv_tot_c2,provv_tot_c3,provv_tot_c4,provv_acq_c2,provv_acq_c3,provv_acq_c4,provv_inc_c2,provv_inc_c3,provv_inc_c4,indicatore_incasso_subagente,fondo_mutua_totale,mezzo_pagamento_cmp,mezzo_pag_share,rischio_cmp,utente_incasso,importo_scatola_nera,id_anagrafica_exp,mandato,filename,data_elaborazione_file,numero_appendice,data_contenzioso
40,000000019750969,,0119050042927,000000019750969,0119050042927,035,4,119,0119050042927,,0,5,2020-10-19,N,Q,QZ,1,1,1,A,000000019750969,,,,,,EUR,1,10000,Q,54.48,8.03,5.47,67.98,0.0,0.0,1.71,69.69,18.6,6.59,0.0,12.01,11981,000,081,000,0.0,6.9,0.0,0.0,3.3,0.0,0.0,3.6,0.0,,0.0,,,507,,,000000005140250,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000019527347,,0119050042938,000000019527347,0119050042938,035,4,119,0119050042938,,0,5,2020-10-17,N,Q,QZ,1,1,1,A,000000019527347,,,,,,EUR,1,10000,Q,103.0,0.0,10.29,113.29,0.0,0.0,2.84,116.13,26.06,12.46,0.0,13.6,11909,000,009,000,0.0,9.63,0.0,0.0,5.1,0.0,0.0,4.53,0.0,,0.0,,,510,,,000000005147267,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000019747730,,0119050042938,000000019747730,0119050042938,035,4,119,0119050042938,,0,5,2020-10-17,N,Q,QZ,1,1,1,P,000000019747730,,2020-10-07,424.0,2020-10-08,2020-10-08,EUR,1,10000,Q,103.0,11.28,10.29,124.57,0.0,0.0,3.13,127.7,32.83,12.46,0.0,20.37,11909,000,009,000,0.0,9.63,0.0,0.0,5.1,0.0,0.0,4.53,0.0,MOBILE POS,0.0,72057594037927936,PB,510,,,000000005147267,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000001459991,,0119050042939,000000001459991,0119050042939,035,4,119,0119050042939,,0,5,2011-10-15,N,Q,QZ,1,1,2,P,000000001459991,,2011-12-02,317.0,2011-12-12,2011-12-12,EUR,1,10000,Q,87.37,7.6,8.75,103.72,0.0,0.0,2.61,106.33,26.67,10.57,0.0,16.1,119,000,081,000,0.0,11.06,0.0,0.0,5.29,0.0,0.0,5.77,0.0,,0.0,,,510,,,003070000060894,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000002476201,,0119050042939,000000002476201,0119050042939,035,4,119,0119050042939,,0,5,2013-04-15,S,Q,QZ,1,1,2,P,000000002476201,,2013-06-11,171.0,2013-06-26,2013-06-26,EUR,1,10000,Q,82.75,7.19,8.28,98.22,0.0,0.0,2.47,100.69,27.45,10.89,0.0,16.56,119,000,081,000,0.0,11.38,0.0,0.0,5.44,0.0,0.0,5.94,0.0,CASSA,8.0,1,CC,510,,,003070000060894,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000002752334,,0119050042939,000000002752334,0119050042939,035,4,119,0119050042939,,0,5,2013-10-15,N,Q,QZ,1,1,2,P,000000002752334,,2013-10-15,279.0,2013-10-15,2013-10-15,EUR,1,10000,Q,91.04,7.92,9.11,108.07,0.0,0.0,2.71,110.78,27.78,11.01,0.0,16.77,119,000,081,000,0.0,11.52,0.0,0.0,5.51,0.0,0.0,6.01,0.0,POS BREALE SEPARATO,0.0,64,PB,510,,,003070000060894,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000001122968,,0119050042950,000000001122968,0119050042950,035,4,119,0119050042950,,0,5,2010-11-12,N,Q,QZ,1,1,1,P,000000001122968,,2010-11-12,277.0,2010-11-30,2010-11-30,EUR,1,10000,Q,125.83,3.95,12.59,142.37,0.0,0.0,3.57,145.94,34.21,15.23,0.0,18.98,11902,000,003,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,CC,500,,,000000005142619,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000012058768,,0119050042952,000000012058768,0119050042952,035,4,119,0119050042952,,0,5,2017-10-22,N,Q,QZ,1,1,1,P,000000012058768,,2017-10-25,426.0,2017-10-25,2017-10-25,EUR,1,10000,Q,68.38,8.76,6.84,83.98,0.0,0.0,4.66,88.64,22.56,8.27,0.0,14.29,119,000,017,000,0.0,6.39,0.0,0.0,3.38,0.0,0.0,3.01,0.0,CASSA RECEPTION,0.0,1,CC,507,,,003070000032427,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000530855,,0119050042958,000000000530855,0119050042958,035,4,119,0119050042958,,0,5,2009-04-07,N,Q,QZ,1,1,2,P,000000000530855,,2009-04-20,89.0,2009-04-27,2009-04-27,EUR,1,10000,Q,92.08,10.3,9.21,111.59,0.0,0.0,2.81,114.4,29.47,11.14,0.0,18.33,119,000,019,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,CC,510,,,000000005154234,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000007567815,,0119050042958,000000007567815,0119050042958,035,4,119,0119050042958,,0,5,2015-10-07,S,Q,QZ,1,1,2,P,000000007567815,,2015-10-07,354.0,2015-10-07,2015-10-07,EUR,1,10000,Q,100.92,11.29,10.1,122.31,0.0,0.0,3.07,125.38,32.3,12.21,0.0,20.09,119,000,068,000,0.0,9.44,0.0,0.0,5.0,0.0,0.0,4.44,0.0,CASSA MANUELA,0.0,1,CC,510,,,000000005154234,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000015693056,,0119050042958,000000015693056,0119050042958,035,4,119,0119050042958,,0,5,2019-04-07,N,Q,QZ,1,1,2,P,000000015693056,,2019-04-15,165.0,2019-04-16,2019-04-16,EUR,1,10000,Q,103.13,11.53,10.31,124.97,0.0,0.0,3.13,128.1,33.02,12.48,0.0,20.54,119,000,068,000,0.0,9.64,0.0,0.0,5.1,0.0,0.0,4.54,0.0,BONIFICO,0.0,4,BB,510,,,000000005154234,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000030409285,,0119050042958,000000030409285,0119050042958,035,4,119,0119050042958,,0,5,2024-04-07,N,Q,QZ,1,1,2,P,000000030409285,,2024-04-10,200.0,2024-04-10,2024-04-10,EUR,1,10000,Q,120.11,12.2,12.02,144.33,0.0,0.0,3.62,147.95,37.7,14.53,0.0,23.17,119,000,104,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOSPESO BROKER,0.0,1073741824,NN,510,,,000000005154234,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000025800720,,0119050042971,000000025800720,0119050042971,035,4,119,0119050042971,,0,5,2022-12-16,N,Q,QZ,1,1,1,P,000000025800720,,2022-12-19,46202212221.0,2022-12-21,2022-12-21,EUR,1,10000,Q,38.58,6.36,3.85,48.79,0.0,0.0,1.23,50.02,13.58,4.67,0.0,8.91,11991,000,091,000,0.0,4.88,0.0,0.0,2.33,0.0,0.0,2.55,0.0,,0.0,975702239566245111,NN,507,,,003070000038586,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000028543940,,0119050042984,000000028543940,0119050042984,035,4,119,0119050042984,,0,5,2023-10-27,N,Q,QZ,1,1,1,A,000000028543940,,,,,,EUR,1,10000,Q,85.69,14.14,8.58,108.41,0.0,0.0,5.57,113.98,30.16,10.37,0.0,19.79,11909,000,009,000,0.0,8.01,0.0,0.0,4.24,0.0,0.0,3.77,0.0,,0.0,,,507,,,000000005159373,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000002187827,,0119050042999,000000002187827,0119050042999,035,4,119,0119050042999,,0,5,2012-09-12,S,Q,QZ,1,1,2,P,000000002187827,,2012-09-14,247.0,2012-09-28,2012-09-28,EUR,1,10000,Q,94.21,8.28,9.43,111.92,0.0,0.0,3.11,115.03,31.29,12.38,0.0,18.91,11981,000,081,000,0.0,12.96,0.0,0.0,6.2,0.0,0.0,6.76,0.0,CASSA,8.0,1,CC,510,,,000000006410479,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000013081042,,0119050042999,000000013081042,0119050042999,035,4,119,0119050042999,,0,5,2018-03-12,N,Q,QZ,1,1,2,P,000000013081042,,2018-03-27,152.0,2018-04-13,2018-04-13,EUR,1,10000,Q,102.39,9.0,10.23,121.62,0.0,0.0,3.39,125.01,31.29,12.38,0.0,18.91,11981,000,081,000,0.0,12.95,0.0,0.0,6.19,0.0,0.0,6.76,0.0,CASSA,0.0,1,CC,510,,,000000006410479,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000020675238,,0119050042999,000000020675238,0119050042999,035,4,119,0119050042999,,0,5,2021-03-12,N,Q,QZ,1,1,2,P,000000020675238,,2021-04-19,178.0,2021-04-26,2021-04-26,EUR,1,10000,Q,102.39,9.0,10.23,121.62,0.0,0.0,3.39,125.01,31.29,12.38,0.0,18.91,11981,000,081,000,0.0,12.95,0.0,0.0,6.19,0.0,0.0,6.76,0.0,BONIFICO,0.0,4,BB,510,,,000000006410479,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000012247878,,0119050043013,000000012247878,0119050043013,035,4,119,0119050043013,,0,5,2017-11-16,N,Q,QZ,1,1,1,P,000000012247878,,2017-11-17,479.0,2017-11-28,2017-11-28,EUR,1,10000,Q,58.28,5.91,5.81,70.0,0.0,0.0,4.1,74.1,18.29,7.05,0.0,11.24,11903,000,003,000,0.0,7.37,0.0,0.0,3.52,0.0,0.0,3.85,0.0,ASSEGNO PER CASSA,0.0,2,AB,507,,,000000005152799,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000005768841,,0119050043014,000000005768841,0119050043014,035,4,119,0119050043014,,0,5,2014-11-03,N,Q,QZ,1,1,1,P,000000005768841,,2014-11-04,381.0,2014-11-13,2014-11-13,EUR,1,10000,Q,57.9,5.87,5.79,69.56,0.0,0.0,4.08,73.64,18.17,7.01,0.0,11.16,11903,000,003,000,0.0,7.32,0.0,0.0,3.5,0.0,0.0,3.82,0.0,CASSA,0.0,1,CC,507,,,000000005152756,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000001491528,,0119050043015,000000001491528,0119050043015,035,4,119,0119050043015,,0,5,2011-11-14,N,Q,QZ,1,1,1,P,000000001491528,,2011-11-14,305.0,2011-11-29,2011-11-29,EUR,1,10000,Q,57.38,3.61,5.72,66.71,0.0,0.0,3.91,70.62,16.67,6.94,0.0,9.73,11903,000,003,000,0.0,7.26,0.0,0.0,3.47,0.0,0.0,3.79,0.0,CASSA,0.0,1,CC,507,,,003070000034496,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000001317216,,0119050043019,000000001317216,0119050043019,035,4,119,0119050043019,,0,5,2011-05-11,S,Q,QZ,1,1,2,P,000000001317216,,2011-05-18,141.0,2011-05-30,2011-05-30,EUR,1,10000,Q,27.5,2.74,2.72,32.96,0.0,0.0,1.93,34.89,8.6,3.33,0.0,5.27,11903,000,003,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA,0.0,1,CC,507,,,000000005149659,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000014617854,,0119050043020,000000014617854,0119050043020,035,4,119,0119050043020,,0,5,2018-11-19,N,Q,QZ,1,1,1,P,000000014617854,,2018-11-20,482.0,2018-11-20,2018-11-20,EUR,1,10000,Q,59.21,5.9,5.94,71.05,0.0,0.0,4.16,75.21,18.53,7.17,0.0,11.36,11909,000,009,000,0.0,5.54,0.0,0.0,2.93,0.0,0.0,2.61,0.0,ASSEGNO PER CASSA RECEPTION,0.0,2,AB,507,,,003070000034500,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000684491,,0119050043026,000000000684491,0119050043026,035,4,119,0119050043026,,0,5,2009-09-25,N,Q,QZ,1,1,1,P,000000000684491,,2009-09-30,215.0,2009-09-30,2009-09-30,EUR,1,10000,Q,82.01,11.19,8.2,101.4,0.0,0.0,2.54,103.94,27.46,9.92,0.0,17.54,11900,000,069,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,CC,510,,,003070000057014,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000001443045,,0119050043026,000000001443045,0119050043026,035,4,119,0119050043026,,0,5,2011-09-25,N,Q,QZ,1,1,1,P,000000001443045,,2011-09-26,244.0,2011-09-26,2011-09-26,EUR,1,10000,Q,85.38,11.65,8.54,105.57,0.0,0.0,2.66,108.23,28.6,10.34,0.0,18.26,11900,000,069,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,CC,510,,,003070000057014,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000025561507,,0119050043041,000000025561507,0119050043041,035,4,119,0119050043041,,0,5,2022-11-11,N,Q,QZ,1,1,1,P,000000025561507,,2022-11-25,526.0,2022-11-28,2022-11-28,EUR,1,10000,Q,65.13,6.25,6.45,77.83,0.0,0.0,1.95,79.78,20.21,7.87,0.0,12.34,11991,000,091,000,0.0,8.23,0.0,0.0,3.94,0.0,0.0,4.29,0.0,CASSA,0.0,1,CC,507,,,000000005144349,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000012246786,,0119050043070,000000012246786,0119050043070,035,4,119,0119050043070,,0,5,2017-11-06,N,Q,QZ,1,1,1,P,000000012246786,,2017-11-07,446.0,2017-11-07,2017-11-07,EUR,1,10000,Q,189.85,8.09,18.98,216.92,0.0,0.0,5.44,222.36,52.88,22.97,0.0,29.91,119,000,017,000,0.0,17.75,0.0,0.0,9.4,0.0,0.0,8.35,0.0,POS BREALE SEPARATO,0.0,64,PB,500,,,003070000032746,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000380212,,0119050043077,000000000380212,0119050043077,035,4,119,0119050043077,,0,5,2008-11-08,S,Q,QZ,1,1,1,P,000000000380212,,2008-11-17,6.0,2008-11-17,2008-11-17,EUR,1,10000,Q,2652.55,21.93,265.24,2939.72,0.0,0.0,73.49,3013.21,684.25,320.96,0.0,363.29,11987,000,078,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,530,,,003070000075620,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000001122546,,0119050043079,000000001122546,0119050043079,035,4,119,0119050043079,,0,5,2010-11-07,N,Q,QZ,1,1,1,P,000000001122546,,2010-11-12,275.0,2010-11-26,2010-11-26,EUR,1,10000,Q,67.37,6.33,6.74,80.44,0.0,0.0,4.14,84.58,20.84,8.15,0.0,12.69,11909,000,009,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,CC,507,,,000000005148164,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000026327315,,0119050043080,000000026327315,0119050043080,035,4,119,0119050043080,,0,5,2022-11-16,N,A,AD,1,1,1,P,000000026327315,,2022-12-06,540.0,2022-12-06,2022-12-06,EUR,1,10000,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,000,068,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA MANUELA,0.0,1,CC,507,,,000000005142719,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000015766834,,0119050043084,000000015766834,0119050043084,035,4,119,0119050043084,,0,5,2019-04-30,S,Q,QZ,1,1,2,P,000000015766834,,2019-05-08,198.0,2019-05-09,2019-05-09,EUR,1,10000,Q,300.98,6.92,30.26,338.16,0.0,0.0,8.47,346.63,80.34,36.44,0.0,43.9,11902,000,023,000,0.0,38.09,0.0,0.0,18.22,0.0,0.0,19.87,0.0,MOBILE POS,0.0,72057594037927936,PB,510,,,003070000038742,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000008499941,,0119050043087,000000008499941,0119050043087,035,4,119,0119050043087,,0,5,2016-04-27,N,Q,QZ,1,1,2,P,000000008499941,,2016-05-09,177.0,2016-05-13,2016-05-13,EUR,1,10000,Q,361.42,4.63,36.15,402.2,0.0,0.0,10.06,412.26,94.22,43.73,0.0,50.49,11902,000,002,000,0.0,45.72,0.0,0.0,21.87,0.0,0.0,23.85,0.0,CASSA,0.0,1,CC,500,,,000000005160893,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000640361,,0119050043091,000000000640361,0119050043091,035,4,119,0119050043091,,0,5,2009-07-03,N,A,AV,1,1,1,P,000000000640361,,2009-07-01,144.0,2009-07-01,2009-07-01,EUR,1,10000,Q,496.45,10.0,49.64,556.09,0.0,0.0,13.91,570.0,131.6,60.07,0.0,71.53,119,000,000,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,CC,500,,,003070000016625,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,6.0,
40,000000005473999,,0119050043091,000000005473999,0119050043091,035,4,119,0119050043091,,0,5,2014-06-22,N,A,AV,1,1,1,P,000000005473999,,2014-06-23,175.0,2014-06-23,2014-06-23,EUR,1,10000,Q,749.33,5.0,74.93,829.26,0.0,0.0,20.74,850.0,192.58,90.67,0.0,101.91,119,000,068,000,0.0,70.06,0.0,0.0,37.09,0.0,0.0,32.97,0.0,CASSA RECEPTION,0.0,1,CC,500,,,003070000016625,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,20.0,
40,000000005671994,,0119050043091,000000005671994,0119050043091,035,4,119,0119050043091,,0,5,2014-10-04,N,Q,QZ,1,1,1,A,000000005671994,,,,,,EUR,1,10000,Q,1599.86,6.0,159.99,1765.85,0.0,0.0,44.15,1810.0,408.36,193.58,0.0,214.78,119,000,068,000,0.0,149.58,0.0,0.0,79.19,0.0,0.0,70.39,0.0,,0.0,,,500,,,003070000016625,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000007288735,,0119050043091,000000007288735,0119050043091,035,4,119,0119050043091,,0,5,2015-06-21,N,A,AV,1,1,1,P,000000007288735,,2015-06-19,222.0,2015-06-19,2015-06-19,EUR,1,10000,Q,345.67,10.0,34.57,390.24,0.0,0.0,9.76,400.0,93.46,41.83,0.0,51.63,119,000,068,000,0.0,32.32,0.0,0.0,17.11,0.0,0.0,15.21,0.0,CASSA MANUELA,0.0,1,CC,500,,,003070000016625,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,25.0,
40,000000029168975,,0119050043091,000000029168975,0119050043091,035,4,119,0119050043091,,0,5,2023-10-04,N,A,AV,1,1,1,P,000000029168975,,2023-10-16,517.0,2023-10-16,2023-10-16,EUR,1,10000,Q,2138.64,0.66,213.86,2353.16,0.0,0.0,58.84,2412.0,541.47,258.77,0.0,282.7,119,000,068,000,0.0,199.96,0.0,0.0,105.86,0.0,0.0,94.1,0.0,SOSPESO AUT.DIREZIONE SOCP,0.0,4398046511104,NN,500,,,003070000016625,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,36.0,
40,000000001490975,,0119050043095,000000001490975,0119050043095,035,4,119,0119050043095,,0,5,2011-11-24,N,Q,QZ,1,1,1,P,000000001490975,,2011-11-25,302.0,2011-11-25,2011-11-25,EUR,1,10000,Q,160.0,19.12,16.0,195.12,0.0,0.0,4.88,200.0,51.95,19.36,0.0,32.59,119,000,075,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,CC,500,,,000000005148996,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000017126968,,0119050043095,000000017126968,0119050043095,035,4,119,0119050043095,,0,5,2019-11-24,N,Q,QZ,1,1,1,P,000000017126968,,2019-11-21,495.0,2019-11-22,2019-11-22,EUR,1,10000,Q,160.0,19.12,16.0,195.12,0.0,0.0,4.88,200.0,51.95,19.36,0.0,32.59,119,000,077,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BONIFICO,0.0,4,BB,500,,,000000005148996,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000001123368,,0119050043116,000000001123368,0119050043116,035,4,119,0119050043116,,0,5,2010-11-03,N,Q,QZ,1,1,1,P,000000001123368,,2010-11-02,253.0,2010-11-02,2010-11-02,EUR,1,10000,Q,67.37,6.33,6.74,80.44,0.0,0.0,4.14,84.58,20.84,8.15,0.0,12.69,119,000,014,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,CC,507,,,000000005146450,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000002834818,,0119050043116,000000002834818,0119050043116,035,4,119,0119050043116,,0,5,2013-11-03,N,Q,QZ,1,1,1,A,000000002834818,,,,,,EUR,1,10000,Q,72.2,6.78,7.22,86.2,0.0,0.0,4.43,90.63,22.33,8.73,0.0,13.6,119,000,081,014,0.0,9.14,0.0,0.0,4.37,0.0,0.0,4.77,0.0,,0.0,,,507,,,000000005146450,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000017125676,,0119050043124,000000017125676,0119050043124,035,4,119,0119050043124,,0,5,2019-11-16,N,Q,QZ,1,1,1,A,000000017125676,,,,,,EUR,1,10000,Q,112.01,6.86,11.19,130.06,0.0,0.0,3.27,133.33,32.46,13.55,0.0,18.91,119,000,017,000,0.0,10.47,0.0,0.0,5.54,0.0,0.0,4.93,0.0,,0.0,,,510,,,000000005153064,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000012249502,,0119050043128,000000012249502,0119050043128,035,4,119,0119050043128,,0,5,2017-11-14,N,Q,QZ,1,1,1,A,000000012249502,,,,,,EUR,1,10000,Q,96.16,4.95,9.61,110.72,0.0,0.0,2.78,113.5,27.29,11.63,0.0,15.66,119,000,017,000,0.0,8.99,0.0,0.0,4.76,0.0,0.0,4.23,0.0,,0.0,,,507,,,003070000015457,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000905010,,0119050043131,000000000905010,0119050043131,035,4,119,0119050043131,,0,5,2017-11-30,N,Q,QZ,1,1,1,P,000000000905010,,2017-11-27,502.0,2017-12-12,2017-12-12,EUR,1,10000,Q,751.19,7.98,75.12,834.29,0.0,0.0,20.87,855.16,194.83,90.89,0.0,103.94,11902,000,027,000,0.0,95.03,0.0,0.0,45.45,0.0,0.0,49.58,0.0,ASSEGNO PER CASSA,0.0,2,AB,510,,,000000005152518,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000002818339,,0119050043132,000000002818339,0119050043132,035,4,119,0119050043132,,0,5,2013-11-20,N,Q,QZ,1,1,1,P,000000002818339,,2013-12-03,335.0,2013-12-13,2013-12-13,EUR,1,10000,Q,134.84,6.44,13.48,154.76,0.0,0.0,3.88,158.64,37.98,16.32,0.0,21.66,11902,000,023,000,0.0,12.6,0.0,0.0,6.67,0.0,0.0,5.93,0.0,CONTANTE,0.0,1,CC,500,,,003070000042677,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000012246702,,0119050043132,000000012246702,0119050043132,035,4,119,0119050043132,,0,5,2017-11-20,N,Q,QZ,1,1,1,P,000000012246702,,2017-11-15,485.0,2017-11-30,2017-11-30,EUR,1,10000,Q,135.69,6.48,13.57,155.74,0.0,0.0,3.91,159.65,38.22,16.42,0.0,21.8,11902,000,023,000,0.0,17.17,0.0,0.0,8.21,0.0,0.0,8.96,0.0,CONTANTE,0.0,1,CC,500,,,003070000042677,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000014613882,,0119050043137,000000014613882,0119050043137,035,4,119,0119050043137,,0,5,2018-11-25,N,Q,QZ,1,1,1,P,000000014613882,,2019-03-28,135.0,2019-03-29,2019-03-29,EUR,1,10000,Q,259.82,7.7,25.96,293.48,0.0,0.0,7.35,300.83,70.35,31.44,0.0,38.91,11902,000,062,000,0.0,32.87,0.0,0.0,15.72,0.0,0.0,17.15,0.0,MOBILE POS,0.0,72057594037927936,PB,500,,,000000005147004,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000130614,,0119050043138,000000000130614,0119050043138,035,4,119,0119050043138,,0,5,2008-11-27,N,Q,QZ,1,1,1,P,000000000130614,,2008-12-01,28.0,2008-12-15,2008-12-15,EUR,1,10000,Q,495.59,9.0,49.55,554.14,0.0,0.0,13.86,568.0,130.78,59.97,0.0,70.81,11902,000,002,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,CC,510,,,003070000039601,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000377974,,0119050043183,000000000377974,0119050043183,035,4,119,0119050043183,,0,5,2008-11-25,N,Q,QZ,1,1,2,P,000000000377974,,2008-11-19,8.0,2008-11-19,2008-11-19,EUR,1,10000,Q,207.26,5.2,20.73,233.19,0.0,0.0,5.83,239.02,55.55,25.08,0.0,30.47,119,000,075,003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1,CC,510,,,003070000065281,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000000943151,,0119050043183,000000000943151,0119050043183,035,4,119,0119050043183,,0,5,2010-05-25,S,Q,QZ,1,1,2,P,000000000943151,,2010-05-27,130.0,2010-05-27,2010-05-27,EUR,1,10000,Q,207.72,5.21,20.77,233.7,0.0,0.0,5.86,239.56,55.68,25.13,0.0,30.55,119,000,075,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,510,,,003070000065281,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000005771026,,0119050043183,000000005771026,0119050043183,035,4,119,0119050043183,,0,5,2014-11-25,N,Q,QZ,1,1,2,P,000000005771026,,2014-12-04,410.0,2014-12-04,2014-12-04,EUR,1,10000,Q,225.96,5.67,22.62,254.25,0.0,0.0,6.37,260.62,60.57,27.34,0.0,33.23,119,000,077,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CASSA RECEPTION,0.0,1,CC,510,,,003070000065281,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
40,000000019782726,,0119050043183,000000019782726,0119050043183,035,4,119,0119050043183,,0,5,2020-11-25,N,Q,QZ,1,1,2,A,000000019782726,,,,,,EUR,1,10000,Q,231.22,5.8,23.14,260.16,0.0,0.0,6.52,266.68,61.99,27.98,0.0,34.01,119,000,077,000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,510,,,003070000065281,1,40_C_4_119_20250120142902_0_P.csv,2025-01-20,,
