tp_record_share,id_polizza_exp,id_polizza_invio,compagnia_ania,compagnia_exp,agenzia,numero_polizza_cmp,progressivo,codice_isin,codice_fondo,descrizione_fondo,categoria_fondo,controvalore,numero_quote,valore_nav,data_ultimo_nav,valuta_share,filename,data_elaborazione_file,mandato
24,20002517051,20002517051,035,4,210,20002517051,1,            ,520A,,,5906.73,5906.73,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005593265,20005593265,035,4,210,20005593265,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013010322,20013010322,035,4,210,20013010322,2,            ,837,,,31604.59,2362.077,13.38,2023-12-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002510022,20002510022,035,4,210,20002510022,2,ROBBLIGAZ   ,970,LINEA OBBLIGAZIONARI,OBBLIGAZIONARIO,13693.0,979.584,13.937,2024-02-19,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002508330,20002508330,035,4,210,20002508330,2,RBILATT     ,971,LINEA BILANCIATA ATT,FLESSIBILE,249.0,20.383,12.211,2024-01-08,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005622700,20005622700,035,4,210,20005622700,1,            ,976,,,6565.95,498.1,13.182,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013013235,20013013235,035,4,210,20013013235,1,            ,801,,,97503.46,6812.707,14.312,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002508792,20002508792,035,4,210,20002508792,2,RCONTROLLA  ,831,REALE LINEA CONTROLL,,4728.0,511.824,9.238,2024-01-08,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002504867,20002504867,035,4,210,20002504867,1,            ,151A,,,0.0,-0.008,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005571325,20005571325,035,4,210,20005571325,1,            ,977,,,12052.49,959.135,12.566,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013011158,20013011158,035,4,210,20013011158,2,            ,836,,,1725.86,98.96,17.44,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005616832,20005616832,035,4,210,20005616832,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005613316,20005613316,035,4,210,20005613316,1,            ,977,,,22080.82,1757.188,12.566,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002500868,20002500868,035,4,210,20002500868,2,RCONTROLLA  ,831,REALE LINEA CONTROLL,,0.0,0.0,9.75,2021-07-05,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002504669,20002504669,035,4,210,20002504669,3,RCONTROLLA  ,831,REALE LINEA CONTROLL,,1193.0,128.368,9.238,2024-01-08,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005636332,20005636332,035,4,210,20005636332,1,            ,816,,,12982.61,858.922,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013007691,20013007691,035,4,210,20013007691,2,            ,835,,,56542.05,3213.895,17.593,2024-01-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013011457,20013011457,035,4,210,20013011457,1,            ,,,,3916.64,185.843,21.075,2020-11-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005617307,20005617307,035,4,210,20005617307,1,            ,816,,,48559.33,3212.658,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005511732,20005511732,035,4,210,20005511732,1,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002519205,20002519205,035,4,210,20002519205,2,RMERCATO    ,832,REALE LINEA MERCATO,MONETARIO,0.0,0.0,18.159,2023-02-06,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005536986,20005536986,035,4,210,20005536986,2,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005547197,20005547197,035,4,210,20005547197,1,,,,,999999999999.0,3571.265,9999999999.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002510530,20002510530,035,4,210,20002510530,1,            ,155A,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005613681,20005613681,035,4,210,20005613681,1,            ,816,,,83686.15,5536.629,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005634662,20005634662,035,4,210,20005634662,2,,,,,0.0,0.0,0.0,,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20013014892,20013014892,035,4,210,20013014892,1,            ,801,,,27923.69,1943.464,14.368,2023-12-18,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20002508353,20002508353,035,4,210,20002508353,3,RBILATT     ,971,LINEA BILANCIATA ATT,FLESSIBILE,249.0,20.293,12.211,2024-01-08,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005622523,20005622523,035,4,210,20005622523,1,            ,816,,,39080.38,2585.536,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
24,20005640766,20005640766,035,4,210,20005640766,1,            ,816,,,2707.31,179.114,15.115,2024-03-12,EUR,24_C_4_210_20240318125508_0_P.csv,2024-03-18,1
