tp_record_share,id_polizza_exp,id_anagrafica_exp,id_polizza_invio,compagnia_ania,compagnia_exp,agenzia,numero_polizza_cmp,progressivo,tipo_polizza_share,ramo_cmp,rischio_cmp,prodotto_cmp,ramo_share,cod_stato_share,cod_storno_share,cod_storno_cmp,data_annullamento,data_sospensione,effetto,scadenza_originale,scadenza_effettiva,scadenza_emesso,scadenza_incassato,frazionamento_share,durata_share,tacito_rinnovo_share,disdetta_share,giorni_mora,collaboratore_1,collaboratore_2,collaboratore_3,collaboratore_4,tipo_coass,ns_quota,cmp_delegataria,numero_polizza_delegataria,tipo_riparto_share,fl_vincolo,tipo_vincolo_cmp,scadenza_vincolo,codice_vincolo,fl_imposta,cmp_sostituita_1_ania,cmp_sostituita_1_exp,agenzia_sostituita_1,numero_polizza_sostituita_1,cmp_sostituente_ania,cmp_sostituente_exp,agenzia_sostituente,numero_polizza_sostituente,progressivo_sostituente,id_sostituente_exp,tipo_premi,tipo_premi_delega,netto_totale,diritti_totale,accessori_totale,imponibile_totale,antiracket_totale,ssn_totale,tasse_totale,lordo_totale,flag_riparto,canale_commerciale,numero_proposta_cmp,data_emissione,tipo_affare_share,libro_matricola,numero_applicazione_lm,ramo_gestione_cmp,diritti_emissione,diritti_puo,diritti_pur,polizza_lps,tipo_firma,cuc,particolarita_polizza_1,particolarita_polizza_2,filename,data_elaborazione_file,mandato,data_fine_sospensione,flag_POE
20,2013010639098,000840000022654,2013010639098,035,4,403,2013010639098,0,2,1,20,01023,10.0,ST,ST,026,2014-09-30,,2013-10-20,2014-10-20,2014-10-20,2014-10-20,2014-10-20,1,1.0,S,0,15,40305,000,005,000,1,10000,,,1,0,,,,,,,,2012010655160,35.0,4.0,,2014010685838,0,2014010685838,R,Q,578.5,0.0,0.0,578.5,0.0,55.7,141.78,720.28,N,,,2013-10-14,,N,,,0.0,0.0,0.0,,,,,,20_C_4_403_20240306131251_0_P.csv,2024-02-03,1,,
20,2011010702021,003160000059380,2011010702021,035,4,122,2011010702021,0,2,1,20,01023,10.0,ST,ST,026,2012-12-28,,2011-12-28,2012-12-28,2012-12-28,2012-12-28,2012-12-28,2,1.0,S,0,15,122,000,000,024,1,10000,,,1,0,,,,,,,,2010010737522,35.0,4.0,,2012010804146,0,2012010804146,R,Q,414.91,7.95,0.0,422.88,0.6,38.0,104.12,527.0,N,,,2011-12-19,,N,,,0.0,0.0,0.0,,,,,,20_C_4_122_20240301112716_0_P.csv,2024-02-01,1,,
20,20004253769,003490000043763,20004253769,035,4,259,20004253769,0,4,20,200 ,486,100.0,AT,,,,,2014-02-18,2024-02-18,2024-02-18,,2024-02-18,4,1.0,N,0,15,259,000,255,000,1,10000,,,1,0,,,0.0,N,23,3,259,,,,,,0,,R,Q,250.0,0.0,0.0,250.0,0.0,0.0,0.0,250.0,N,,,,,N,,,0.0,0.0,0.0,,,,,,20_C_4_259_20240301151328_0_P.csv,2024-02-02,1,,
20,2019010044351,001900000009412,2019010044351,035,4,600,2019010044351,0,2,1,10,01023,10.0,ST,ST,026,2020-01-14,,2019-01-14,2020-01-14,2020-01-14,2020-01-14,2020-01-14,1,1.0,S,0,15,60006,000,006,000,1,10000,,,1,0,,,,,,,,2018010640915,35.0,4.0,,2020010027347,0,2020010027347,R,Q,272.75,0.0,0.0,272.75,0.0,28.63,72.27,345.02,N,,,2019-01-23,,N,,,0.0,0.0,0.0,,,,,,20_C_4_600_20240314141812_0_P.csv,2024-02-04,1,,
20,2013010549253,006340000005699,2013010549253,035,4,123,2013010549253,0,2,1,20,01023,10.0,ST,NR,Z38,2014-09-03,,2013-09-04,2014-09-03,2014-09-03,2014-09-03,2014-09-03,2,1.0,N,0,15,12301,000,010,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,305.69,0.0,0.0,305.7,0.97,20.72,59.62,365.32,N,,,2013-09-03,,N,,,0.0,0.0,0.0,,,,,,20_C_4_123_20240301113028_0_P.csv,2024-02-01,1,,
20,2016010146798,000000001198389,2016010146798,035,4,403,2016010146798,0,2,1,20,01023,10.0,ST,VE,018,2019-01-16,,2016-04-08,2019-04-08,2019-04-08,2019-04-08,2019-04-08,1,1.0,S,0,15,403,000,000,000,1,10000,,,1,0,,,,,,,,2005010561576,,,,,0,,R,Q,332.45,0.0,0.0,332.45,0.0,34.9,88.09,420.54,N,,,2016-03-21,,N,,,0.0,0.0,0.0,,,,,,20_C_4_403_20240306131251_0_P.csv,2024-02-03,1,,
20,2020010479444,001900000013157,2020010479444,035,4,600,2020010479444,0,2,1,20,01023,10.0,AT,,,,,2020-09-23,2024-12-20,2024-12-20,2024-06-20,2024-06-20,2,1.0,S,0,15,600,000,000,000,1,10000,,,1,0,,,,,,,,2014010787855,,,,,0,,R,Q,118.52,0.0,0.0,118.52,0.0,12.44,31.4,149.92,N,,,2020-09-23,,N,,,0.0,0.0,0.0,,,,,,20_C_4_600_20240314141812_0_P.csv,2024-02-04,1,,
20,2023502682243,003160000031217,2023502682243,035,4,122,2023502682243,0,5,50,450 ,000010,15.0,AT,,,,,2023-11-20,2024-11-20,2024-11-20,2024-11-20,2024-11-20,9,9.0,S,0,0,122,000,000,000,1,10000,,,1,0,,,0.0,S,,,,,,,,,0,,R,Q,74.2,13.91,18.55,106.66,0.0,0.0,13.34,120.0,N,,8899774,2023-11-20,N,N,,,15.65,0.0,0.0,,,,,,20_C_4_122_20240301112716_0_P.csv,2024-02-01,1,,
20,2018010196540,003510000100375,2018010196540,035,4,299,2018010196540,5584,2,1,25,01023,10.0,ST,,128,2018-04-02,,2018-04-02,2019-10-31,2019-10-31,2018-10-31,2018-10-31,1,1.0,N,0,15,299,000,025,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,657974.85,0.0,0.0,657974.85,6584.34,0.0,88859.15,746834.0,N,,,2018-05-11,,A,35100000002146.0,,0.0,0.0,0.0,,,,,,20_C_4_299_20240306125600_0_P.csv,2024-02-02,1,,
20,2017010762834,000500000004011,2017010762834,035,4,327,2017010762834,334,2,1,20,01023,10.0,ST,NR,Z38,,,2017-12-31,2018-12-31,2018-12-31,9999-12-31,9999-12-31,2,1.0,N,0,15,327,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,75785.02,0.0,0.0,75785.02,383.42,3930.84,13787.98,89573.0,N,,,2017-12-28,,A,5000000000415.0,,0.0,0.0,0.0,,G,,,,20_C_4_327_20240306132436_0_P.csv,2024-02-02,1,,
20,2014032187667,000190000008159,2014032187667,035,4,244,2014032187667,0,1,3,300,000048,13.0,ST,IS,24,2015-02-25,,2014-02-25,2015-02-25,2015-02-25,2015-02-25,2015-02-25,1,1.0,S,0,15,244,000,061,000,1,10000,,,1,0,,,0.0,S,,,,,,,,,0,,R,Q,557.72,0.0,55.77,613.49,6.13,0.0,136.51,750.0,N,,2243515,2014-02-25,,N,,,0.0,0.0,0.0,,,,,,20_C_4_244_20240301150451_0_P.csv,2024-02-02,1,,
20,2012010466527,001340000015521,2012010466527,035,4,722,2012010466527,0,2,1,10,01023,10.0,ST,IS,054,2014-06-15,,2012-06-15,2014-06-15,2014-06-15,2014-06-15,2014-06-15,1,1.0,S,0,15,722,000,032,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,108.69,0.0,0.0,108.69,0.0,11.41,28.8,137.49,N,,,2012-06-15,,N,,,0.0,0.0,0.0,,,,,,20_C_4_722_20240314150509_0_P.csv,2024-02-06,1,,
20,2019010209709,003050000011302,2019010209709,035,4,143,2019010209709,0,2,1,20,01023,10.0,ST,ST,026,2019-10-22,,2019-04-15,2019-10-22,2019-10-22,2019-10-22,2019-10-22,1,1.0,S,0,15,143,000,026,000,1,10000,,,1,0,,,,,,,,2016010565981,35.0,4.0,,2019010586871,0,2019010586871,R,Q,1023.83,24.0,0.0,1047.85,5.97,41.11,190.99,1238.84,N,,,2019-04-12,,N,,,12.0,0.0,0.0,,,,,,20_C_4_143_20240301113717_0_P.csv,2024-02-01,1,,
20,2019015005285,003500000505674,2019015005285,035,4,100,2019015005285,0,2,1,20,01023,10.0,ST,NR,Z38,2020-12-31,,2019-12-31,2020-12-31,2020-12-31,2020-12-31,2020-12-31,1,1.0,N,0,15,100,000,008,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,,2019-12-03,,T,,,0.0,0.0,0.0,,,,,,20_C_4_100_20240301111136_0_P.csv,2024-02-01,1,,
20,2019010384633,001330000005540,2019010384633,035,4,713,2019010384633,0,2,1,10,01006,,AT,,,,,2019-06-27,2024-06-27,2024-06-27,2024-06-27,2024-06-27,0,,S,0,15,713,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,89.26,0.0,0.0,89.26,0.0,9.37,20.52,109.78,N,,,2019-06-27,,N,,,0.0,0.0,0.0,,,,,,20_C_4_713_20240314144919_0_P.csv,2024-02-05,1,,
20,2012010312137,001290000009372,2012010312137,035,4,707,2012010312137,0,2,1,20,01013,10.0,ST,ST,026,2014-06-04,,2012-04-14,2014-06-04,2014-06-04,2014-06-04,2014-06-04,1,1.0,S,0,15,707,000,009,000,1,10000,,,1,0,,,,,,,,2012010181121,35.0,4.0,,2014010410233,0,2014010410233,R,Q,679.77,0.0,0.0,679.79,1.77,52.72,157.03,836.82,N,,,2012-04-13,,N,,,0.0,0.0,0.0,,,,,,20_C_4_707_20240314144022_0_P.csv,2024-02-05,1,,
20,2018052786743,000000004569991,2018052786743,035,4,230,2018052786743,0,1,5,500 ,000022,1.0,AT,,,,,2018-10-13,2024-10-13,2024-10-13,2024-10-13,2024-10-13,1,1.0,S,0,15,230,000,001,000,1,10000,,,1,0,,,0.0,S,23,3,230,,,,,,0,,R,Q,32.37,2.41,3.25,38.03,0.0,0.0,0.97,39.0,N,,5118415,2018-09-17,,N,,,2.48,0.0,0.0,,,,,,20_C_4_230_20240301121327_0_P.csv,2024-02-01,1,,
20,2012102484184,000000000717641,2012102484184,035,4,313,2012102484184,0,1,10,170,000025,8.0,ST,DC,21,2017-09-26,,2012-02-16,2017-09-26,2017-09-26,2017-09-26,2017-09-26,1,1.0,S,0,15,31376,000,062,000,1,10000,,,1,0,,,0.0,S,,,,0313100069431,,,,,0,,R,Q,83.44,13.72,8.34,105.5,1.06,0.0,23.5,129.0,N,,1465830,2012-02-23,,N,,,0.0,0.0,0.0,,,,,,20_C_4_313_20240306131218_0_P.csv,2024-02-02,1,,
20,2022010249877,001540000003871,2022010249877,035,4,848,2022010249877,0,2,1,20,01023,10.0,AT,,,,,2022-05-26,2024-05-26,2024-05-26,2024-05-26,2024-05-26,2,1.0,S,0,15,84842,000,042,000,1,10000,,,1,0,,,,,,,,2020010254188,,,,,0,,R,Q,245.43,0.0,0.0,245.44,0.0,24.3,62.73,308.17,N,,,2022-06-03,,N,,,0.0,0.0,0.0,,,,,,20_C_4_848_20240314151035_0_P.csv,2024-02-06,1,,
20,20004219640,002070000012887,20004219640,035,4,535,20004219640,0,4,20,200 ,460,100.0,ST,VA,34,2020-05-25,,2013-07-02,2028-07-02,2028-07-02,,2028-07-02,9,9.0,N,0,15,535,000,000,000,1,10000,,,1,0,,,0.0,N,23,3,535,,,,,,0,,R,Q,2990.0,0.0,10.0,3000.0,0.0,0.0,0.0,3000.0,N,,,,,N,,,10.0,10.0,0.0,,,,,,20_C_4_535_20240314135934_0_P.csv,2024-02-04,1,,
20,2022053047366,002520000012842,2022053047366,035,4,240,2022053047366,0,1,5,500 ,000018,1.0,ST,DC,21,2023-03-15,,2022-12-15,2023-12-15,2023-12-15,2023-03-15,2023-03-15,4,1.0,S,0,15,240,000,012,000,1,10000,,,1,0,,,0.0,S,23,3,240,,,,,,0,,R,Q,160.0,0.0,16.0,176.0,0.0,0.0,4.4,180.4,N,,7547346,2022-12-07,,N,,,0.0,0.0,0.0,,,,,,20_C_4_240_20240301121946_0_P.csv,2024-02-01,1,,
20,2023010028592,003500000536432,2023010028592,035,4,100,2023010028592,0,2,1,20,01023,10.0,AT,,,,,2023-02-15,2024-02-15,2024-02-15,2024-02-15,2024-02-15,1,1.0,S,0,15,10008,000,008,000,1,10000,,,1,0,,,,,,,,2022010361515,,,,,0,,R,Q,112.29,0.0,0.0,112.29,0.05,11.26,21.59,133.88,N,,,2023-01-23,,N,,,0.0,0.0,0.0,,,,,,20_C_4_100_20240301111136_0_P.csv,2024-02-01,1,,
20,0165100082857,003060000005234,0165100082857,035,4,165,0165100082857,0,1,10,101 ,000025,8.0,SO,ST,8,2024-01-11,,2008-07-02,2024-01-01,2024-01-01,2024-01-01,2024-01-01,1,1.0,S,0,15,165,000,102,000,1,10000,,,1,0,,,0.0,S,23,3,165,,35.0,4.0,165,2023103619502,0,2023103619502,R,Q,173.12,10.0,17.31,200.43,2.0,0.0,44.6,245.03,N,,165100082857M,2008-07-02,,N,,,12.23,0.0,0.0,,,,,,20_C_4_165_20240301112354_0_P.csv,2024-02-01,1,,
20,2023053060840,002300000001136,2023053060840,035,4,527,2023053060840,0,1,5,500 ,000160,1.0,AT,,,,,2023-03-30,2024-03-30,2024-03-30,2024-03-30,2024-03-30,2,1.0,S,0,30,52788,000,088,000,1,10000,,,1,0,,,0.0,S,23,3,527,,,,,,0,,R,Q,557.45,1.0,55.75,614.2,0.0,0.0,15.8,630.0,N,,8499927,2023-03-09,,N,,,1.03,0.0,0.0,,,,,,20_C_4_527_20240314135222_0_P.csv,2024-02-04,1,,
20,2018010369702,003520000025544,2018010369702,035,4,378,2018010369702,0,2,1,20,01023,10.0,AT,,,,,2018-06-30,2024-06-30,2024-06-30,2024-06-30,2024-06-30,2,1.0,S,0,15,378,000,000,000,1,10000,,,1,0,,,,,,,,2015010624690,,,,,0,,R,Q,250.93,0.0,0.0,250.93,0.0,23.53,62.07,313.0,N,,,2018-06-13,,N,,,0.0,0.0,0.0,,G,,,,20_C_4_378_20240306125646_0_P.csv,2024-02-03,1,,
20,2015010597872,001090000005766,2015010597872,035,4,640,2015010597872,0,2,1,20,01023,10.0,SO,ST,026,2023-12-16,2023-12-05,2015-09-25,2024-09-25,2024-09-25,2024-03-25,2024-03-25,2,1.0,S,0,15,64006,000,006,000,1,10000,,,1,0,,,,,,,,2013010598141,35.0,4.0,,2023010600495,0,2023010600495,R,Q,158.68,3.73,0.0,162.42,0.03,14.06,36.6,199.02,N,,,2015-09-25,,N,,,3.73,0.0,0.0,,,,,,20_C_4_640_20240314144935_0_P.csv,2024-02-05,1,,
20,2023010570673,000390000041310,2023010570673,035,4,881,2023010570673,0,2,1,10,01023,10.0,AT,,,,,2023-11-28,2024-12-15,2024-12-15,2024-06-15,2024-06-15,2,1.0,S,0,15,881,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,133.37,0.0,0.0,133.38,0.0,14.0,35.33,168.71,N,,,2023-11-28,,N,,,0.0,0.0,0.0,,,,,,20_C_4_881_20240314153950_0_P.csv,2024-02-06,1,,
20,2010052147794,000000002039442,2010052147794,035,4,820,2010052147794,0,1,5,500 ,000020,1.0,AT,,,,,2010-02-24,2024-05-24,2024-05-24,2024-05-24,2024-05-24,1,1.0,S,0,15,820,000,000,000,1,10000,,,1,0,,,0.0,S,23,3,820,,,,,,0,,R,Q,100.32,16.5,9.99,126.81,0.0,0.0,3.19,130.0,N,,628314,2010-02-24,S,N,,,0.0,0.0,0.0,,G,,,,20_C_4_820_20240314160032_0_P.csv,2024-02-06,1,,
20,2009010084578,002660000011844,2009010084578,035,4,253,2009010084578,45,2,1,20,01015,10.0,ST,VA,094,2010-02-28,,2009-02-28,2010-02-28,2010-02-28,2010-02-28,2010-02-28,1,1.0,S,0,15,253,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,59303.46,0.0,0.0,59303.46,358.19,2469.73,10241.11,69544.57,N,,,2009-03-04,,A,26600000001340.0,,0.0,0.0,0.0,,,,,,20_C_4_253_20240301150036_0_P.csv,2024-02-02,1,,
20,2018103082621,000000004220112,2018103082621,035,4,238,2018103082621,0,1,10,170 ,000156,8.0,SO,ST,8,2024-02-16,,2018-02-04,2024-02-04,2024-02-04,2024-02-04,2024-02-04,1,1.0,S,0,30,23805,000,005,000,1,10000,,,1,0,,,0.0,S,23,3,238,,35.0,4.0,238,2024103645426,0,2024103645426,R,Q,225.72,24.4,22.57,272.69,2.73,0.0,59.47,332.16,N,,4789557,2018-02-20,,N,,,29.72,0.0,0.0,,G,,,,20_C_4_238_20240301121825_0_P.csv,2024-02-01,1,,
20,2016010293487,003160000030853,2016010293487,035,4,122,2016010293487,0,2,1,10,01023,10.0,ST,ST,026,2017-06-01,2016-09-19,2016-05-20,2016-11-16,2016-11-16,2016-11-16,2016-11-16,1,1.0,S,0,15,12209,000,009,000,1,10000,,,1,0,,,,,,,,2015010344543,35.0,4.0,,2017010354712,0,2017010354712,R,Q,298.29,0.0,0.0,298.29,0.0,31.32,79.04,377.33,N,,,2016-05-20,,N,,,0.0,0.0,0.0,,,,,,20_C_4_122_20240301112716_0_P.csv,2024-02-01,1,,
20,20005585050,000000004010143,20005585050,035,4,219,20005585050,0,4,20,0,413,100.0,ST,NR,30,2019-01-05,,2003-12-29,2019-01-05,2019-01-05,,2019-01-05,9,9.0,N,0,15,219,000,017,000,1,10000,,,1,0,,,0.0,N,,,,,,,,,0,,R,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,,,,N,,,0.0,0.0,0.0,,,,,,20_C_4_219_20240301120717_0_P.csv,2024-02-01,1,,
20,2017010745069,001790000003616,2017010745069,035,4,692,2017010745069,81,2,1,20,01023,10.0,ST,VA,032,2017-12-31,,2017-12-31,2018-12-31,2018-12-31,2018-04-30,,3,1.0,N,0,60,692,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,19294.93,0.0,0.0,19294.93,38.28,1610.83,4588.62,23883.55,N,,,2017-12-18,,A,17900000000059.0,,0.0,0.0,0.0,,,,,,20_C_4_692_20240314141601_0_P.csv,2024-02-05,1,,
20,2022010274603,006150000008755,2022010274603,035,4,315,2022010274603,0,2,1,10,01006,10.0,ST,AR,161,2023-03-25,,2022-06-16,2023-03-25,2023-03-25,2023-03-25,2023-03-25,1,1.0,S,0,15,315,000,004,000,1,10000,,,1,0,,,,,,,,2022010129719,,,,,0,,R,Q,90.75,0.0,0.0,90.76,0.0,9.52,20.86,111.62,N,,,2022-06-16,,N,,,0.0,0.0,0.0,,,,,,20_C_4_315_20240306131809_0_P.csv,2024-02-02,1,,
20,2012010567395,000000002811431,2012010567395,035,4,533,2012010567395,0,2,1,20,01013,10.0,ST,ST,026,2015-05-06,,2012-08-01,2015-05-06,2015-05-06,2015-05-06,2015-05-06,1,1.0,S,0,15,533,000,000,000,1,10000,,,1,0,,,,,,,,2007010225562,35.0,4.0,,2015010295300,0,2015010295300,R,Q,293.66,0.0,0.0,293.66,0.0,28.73,74.51,368.17,N,,,2012-08-01,,N,,,0.0,0.0,0.0,,,,,,20_C_4_533_20240314135648_0_P.csv,2024-02-04,1,,
20,2015802227698,002640000047466,2015802227698,035,4,251,2015802227698,0,1,80,1005,000142,13.0,SO,ST,8,2024-01-26,,2015-12-03,2025-01-13,2025-01-13,2024-01-13,2024-01-13,2,1.0,S,0,30,25101,000,001,000,1,10000,,,1,0,,,0.0,S,23,3,251,,35.0,4.0,251,2024802456791,0,2024802456791,R,Q,349.33,19.35,34.93,403.61,4.04,0.0,89.23,492.84,N,,3203073,2015-12-03,,N,,,6.11,0.0,0.0,,,,,,20_C_4_251_20240301151525_0_P.csv,2024-02-02,1,,
20,2007010251268,002440000043326,2007010251268,035,4,764,2007010251268,0,2,1,10,01013,10.0,ST,IS,009,2008-05-13,,2007-05-14,2008-05-13,2008-05-13,2008-05-13,2008-05-13,1,1.0,S,15,15,764,000,009,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,308.13,0.0,0.0,308.13,0.0,32.35,70.87,379.0,N,,,2007-05-14,,N,,,0.0,0.0,0.0,,,,,,20_C_4_764_20240314153750_0_P.csv,2024-02-06,1,,
20,2017010309899,000250000007551,2017010309899,035,4,274,2017010309899,0,2,1,20,01023,10.0,ST,ST,026,2021-11-05,,2017-05-17,2022-09-16,2022-09-16,2022-03-16,2022-03-16,2,1.0,S,0,15,274,000,006,000,1,10000,,,1,0,,,,,,,,2013010540069,35.0,4.0,,2021010516240,0,2021010516240,R,Q,122.4,0.0,0.0,122.4,0.0,12.85,32.43,154.83,N,,,2017-05-17,,N,,,0.0,0.0,0.0,,G,,,,20_C_4_274_20240306124828_0_P.csv,2024-02-02,1,,
20,2016010596775,003510000100375,2016010596775,035,4,299,2016010596775,6837,2,1,25,01031,10.0,ST,NR,Z38,2017-11-10,,2016-11-30,2017-11-30,2017-11-30,2017-11-30,2017-11-30,1,1.0,N,0,15,299,000,235,000,2,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,,2016-11-29,,A,35100000001564.0,,0.0,0.0,0.0,,,,,,20_C_4_299_20240306125600_0_P.csv,2024-02-02,1,,
20,2017010560462,001820000003286,2017010560462,035,4,665,2017010560462,0,2,1,10,01023,10.0,ST,ST,026,2017-09-18,,2017-09-04,2018-09-04,2018-09-04,2018-03-04,2018-03-04,2,1.0,S,0,15,66519,000,019,000,1,10000,,,1,0,,,,,,,,2016010502276,35.0,4.0,,2017010574162,0,2017010574162,R,Q,265.29,0.0,0.0,265.3,0.0,27.85,70.29,335.59,N,,,2017-09-11,,N,,,0.0,0.0,0.0,,,,,,20_C_4_665_20240314140226_0_P.csv,2024-02-05,1,,
20,2021010019452,001330000010837,2021010019452,035,4,713,2021010019452,0,2,1,20,01023,,ST,VA,016,2022-01-14,,2021-01-14,2022-01-14,2022-01-14,2022-01-14,2022-01-14,0,,S,0,15,713,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,272.67,3.18,0.0,275.86,0.03,25.01,65.42,341.28,N,,,2021-01-14,,N,,,3.18,0.0,0.0,,,,,,20_C_4_713_20240314144919_0_P.csv,2024-02-05,1,,
20,2020015006014,002290000002888,2020015006014,035,4,575,2020015006014,12,2,1,20,01023,10.0,ST,NR,Z38,,,2020-12-31,2021-12-31,2021-12-31,9999-12-31,9999-12-31,1,1.0,N,0,15,575,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,488.82,0.0,0.0,488.82,0.0,51.33,129.54,618.36,N,,,2020-12-23,,A,22900050000205.0,,0.0,0.0,0.0,,,,,,20_C_4_575_20240314141415_0_P.csv,2024-02-04,1,,
20,2017052718882,002010000008522,2017052718882,035,4,521,2017052718882,0,1,5,500 ,000056,1.0,ST,DC,21,2020-07-17,,2017-07-17,2020-07-17,2020-07-17,2020-07-17,2020-07-17,1,1.0,S,0,15,521,000,000,000,1,10000,,,1,0,,,0.0,S,23,3,521,,,,,,0,,R,Q,596.0,0.0,59.6,655.6,0.0,0.0,16.4,672.0,N,,4323487,2017-07-17,,N,,,0.0,0.0,0.0,,G,,,,20_C_4_521_20240306134635_0_P.csv,2024-02-04,1,,
20,2012010515237,000000001190131,2012010515237,035,4,401,2012010515237,0,2,1,20,01023,10.0,ST,ST,026,2012-07-31,,2012-07-06,2012-07-31,2012-07-31,2012-07-31,2012-07-31,2,1.0,S,0,15,401,000,035,082,1,10000,,,1,0,,,,,,,,2011010453878,35.0,4.0,,2012010535947,0,2012010535947,R,Q,582.12,0.0,0.0,582.13,0.0,58.78,148.91,731.04,N,,,2012-07-06,,N,,,0.0,0.0,0.0,,,,,,20_C_4_401_20240306130805_0_P.csv,2024-02-03,1,,
20,2021103340962,001180000019836,2021103340962,035,4,654,2021103340962,0,1,10,110 ,000156,8.0,AT,,,,,2021-01-04,2035-01-04,2035-01-04,2025-01-04,2025-01-04,1,1.0,S,0,30,654,000,000,000,1,10000,,,1,1,GENERICO,,201.0,S,23,3,654,,,,,,0,,R,Q,1548.67,44.5,154.88,1748.05,0.0,0.0,388.96,2137.01,N,,6675291,2021-01-04,,N,,,46.46,0.0,0.0,,G,,,,20_C_4_654_20240314135712_0_P.csv,2024-02-05,1,,
20,2015102872342,000180000003545,2015102872342,035,4,495,2015102872342,0,1,10,101 ,000128,8.0,ST,DC,21,2021-10-29,,2015-10-29,2021-10-29,2021-10-29,2021-10-29,2021-10-29,1,1.0,S,0,15,495,000,000,000,1,10000,,,1,0,,,0.0,S,23,3,495,,,,,,0,,R,Q,291.19,23.4,29.13,343.72,3.44,0.0,76.28,420.0,N,,3170177,2015-11-12,,N,,,28.6,0.0,0.0,,,,,,20_C_4_495_20240306133620_0_P.csv,2024-02-04,1,,
20,2015010590868,001240000008082,2015010590868,035,4,813,2015010590868,1,2,1,10,01021,10.0,ST,IS,054,2016-09-23,,2015-09-23,2016-09-23,2016-09-23,2016-09-23,2016-09-23,1,1.0,N,0,15,813,000,000,000,1,10000,,,1,0,,,,,,,,,,,,,0,,R,Q,126.0,0.0,0.0,126.0,0.0,13.24,33.5,159.5,N,,,2015-09-23,,A,12400000000194.0,,0.0,0.0,0.0,,,,,,20_C_4_813_20240314155140_0_P.csv,2024-02-06,1,,
20,2012010271142,006330000001311,2012010271142,035,4,126,2012010271142,0,2,1,20,01023,10.0,ST,ST,026,2013-04-10,2012-09-17,2012-03-23,2012-12-15,2012-12-15,2012-12-15,2012-12-15,2,1.0,S,0,15,126,000,011,000,1,10000,,,1,0,,,,,,,,2012010210539,35.0,4.0,,2013010212282,0,2013010212282,R,Q,307.66,12.2,0.0,319.86,0.8,17.74,57.39,377.25,N,,,2012-03-28,,N,,,0.0,0.0,0.0,,,,,,20_C_4_126_20240301113251_0_P.csv,2024-02-01,1,,
20,2014102694212,003060000016350,2014102694212,035,4,165,2014102694212,0,1,10,110 ,000076,8.0,AT,,,,,2014-01-09,2025-11-22,2025-11-22,2024-05-22,2024-05-22,2,1.0,S,0,15,165,000,102,000,1,10000,,,1,0,,,0.0,S,23,3,165,,,,,,0,,R,Q,644.24,0.0,64.41,708.65,7.09,0.0,156.35,865.0,N,,2210744,2014-01-29,S,N,,,0.0,0.0,0.0,,,,,,20_C_4_165_20240301112354_0_P.csv,2024-02-01,1,,
20,2013010409397,001560000026334,2013010409397,035,4,854,2013010409397,0,2,1,10,01023,10.0,ST,ST,026,2014-06-09,2013-09-25,2013-06-21,2014-04-08,2014-04-08,2014-04-08,2014-04-08,1,1.0,S,0,15,85408,000,008,000,1,10000,,,1,0,,,,,,,,2012010511670,35.0,4.0,,2014010430201,0,2014010430201,R,Q,867.5,0.0,0.0,867.5,0.0,91.08,229.88,1097.38,N,,,2013-06-21,,N,,,0.0,0.0,0.0,,,,,,20_C_4_854_20240314151459_0_P.csv,2024-02-06,1,,
20,2015010480353,000000002660778,2015010480353,035,4,848,2015010480353,0,2,1,10,01023,10.0,ST,IS,054,2016-07-14,,2015-07-14,2016-07-14,2016-07-14,2016-07-14,2016-07-14,2,1.0,S,0,15,848,000,004,000,1,10000,,,1,0,,,,,,,,2015010186353,,,,,0,,R,Q,378.89,0.0,0.0,378.89,0.0,39.78,100.4,479.29,N,,,2015-07-16,,N,,,0.0,0.0,0.0,,,,,,20_C_4_848_20240314151035_0_P.csv,2024-02-06,1,,
